id,education,marital_status,income$,kidhome,teenhome,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,year,month,month_name,day,day_name,quarter,weekday,week_categories,season,days_of_purchases
7683,Master,Married,70777.0,0,1,554.0,35.0,113.0,0.0,7.0,78.0,3,5,3,12,3,0,0,0,0,0,0,0,SP,56,2014,2,February,25,Tuesday,1,1,WorkDay,Winter,Very Old
9481,Graduation,Married,17148.0,1,0,9.0,9.0,11.0,13.0,10.0,16.0,4,3,1,3,8,0,0,0,0,0,0,0,CA,48,2014,1,January,28,Tuesday,1,1,WorkDay,Winter,Very Old
9907,Master,Together,66476.0,0,1,742.0,28.0,152.0,25.0,9.0,57.0,2,6,8,10,4,0,0,0,0,0,0,0,GER,55,2013,12,December,4,Wednesday,4,2,WorkDay,Winter,Very Old
5454,Master,Married,45057.0,1,0,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,0,0,0,0,0,0,US,45,2013,12,December,1,Sunday,4,6,WeekEnd,Winter,Very Old
3798,Graduation,Married,41120.0,1,1,24.0,2.0,23.0,0.0,8.0,24.0,3,2,1,3,6,0,0,0,0,0,0,0,SP,56,2013,11,November,6,Wednesday,4,2,WorkDay,Fall,Very Old
7281,PhD,Single,,0,0,81.0,11.0,50.0,3.0,2.0,39.0,1,1,3,4,2,0,0,0,0,0,0,0,AUS,65,2013,11,November,5,Tuesday,4,1,WorkDay,Fall,Very Old
4259,Master,Single,19485.0,2,0,6.0,0.0,4.0,0.0,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,0,IND,38,2013,9,September,24,Tuesday,3,1,WorkDay,Fall,Very Old
2549,PhD,Together,21840.0,1,0,17.0,0.0,9.0,0.0,0.0,1.0,1,1,0,3,9,0,0,0,0,0,0,0,SP,41,2013,7,July,21,Sunday,3,6,WeekEnd,Summer,Very Old
6437,2n Cycle,Single,41473.0,1,0,21.0,8.0,20.0,15.0,3.0,9.0,1,2,0,3,7,0,0,0,0,0,0,0,SP,39,2013,6,June,19,Wednesday,2,2,WorkDay,Summer,Very Old
2488,2n Cycle,Divorced,31395.0,1,1,23.0,1.0,25.0,0.0,8.0,7.0,4,2,1,3,6,0,0,0,0,0,0,0,SP,68,2013,3,March,23,Saturday,1,5,WeekEnd,Spring,Very Old
3945,PhD,Widow,68117.0,0,1,618.0,44.0,215.0,0.0,17.0,36.0,2,11,8,4,6,1,0,0,0,0,1,0,SP,77,2013,3,March,10,Sunday,1,6,WeekEnd,Spring,Very Old
702,2n Cycle,Widow,47682.0,0,1,162.0,61.0,83.0,97.0,57.0,61.0,4,4,3,8,5,0,0,0,0,0,0,0,SP,49,2013,2,February,15,Friday,1,4,WorkDay,Winter,Very Old
9010,Master,Married,83151.0,0,0,968.0,147.0,842.0,137.0,42.0,210.0,1,5,7,10,2,1,0,1,1,0,1,0,SP,52,2013,2,February,10,Sunday,1,6,WeekEnd,Winter,Very Old
9710,PhD,Divorced,58086.0,0,1,708.0,7.0,62.0,0.0,0.0,15.0,2,11,3,7,8,0,0,0,0,0,0,0,SP,55,2013,1,January,20,Sunday,1,6,WeekEnd,Winter,Very Old
1509,PhD,Together,84460.0,0,0,152.0,27.0,103.0,106.0,54.0,81.0,0,9,9,4,5,0,1,1,1,1,1,0,SP,66,2013,1,January,4,Friday,1,4,WorkDay,Winter,Very Old
9120,Graduation,Single,66565.0,0,1,747.0,10.0,161.0,65.0,40.0,42.0,4,4,2,9,8,0,0,0,0,0,0,0,SP,62,2012,12,December,5,Wednesday,4,2,WorkDay,Winter,Very Old
5252,Graduation,Divorced,23910.0,1,0,16.0,12.0,18.0,7.0,1.0,13.0,1,2,0,3,7,0,0,0,0,0,0,0,SP,55,2012,10,October,26,Friday,4,4,WorkDay,Fall,Very Old
5959,Graduation,Single,35893.0,1,1,158.0,0.0,23.0,0.0,0.0,18.0,6,3,1,5,8,0,0,0,0,0,0,0,IND,56,2012,10,October,15,Monday,4,0,WorkDay,Fall,Very Old
7441,Graduation,Divorced,71128.0,1,0,958.0,159.0,447.0,20.0,0.0,31.0,3,2,10,12,7,0,0,0,0,0,0,0,US,51,2012,10,October,6,Saturday,4,5,WeekEnd,Fall,Very Old
4271,2n Cycle,Together,38683.0,1,0,46.0,35.0,69.0,84.0,41.0,66.0,6,4,1,6,7,0,0,0,0,0,0,0,IND,35,2012,10,October,4,Thursday,4,3,WorkDay,Fall,Very Old
4095,Graduation,Married,37150.0,1,0,167.0,37.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,0,0,0,0,0,0,US,53,2012,9,September,11,Tuesday,3,1,WorkDay,Fall,Very Old
8852,Graduation,Married,61064.0,0,1,387.0,126.0,342.0,0.0,45.0,180.0,5,8,4,11,6,0,0,0,0,0,0,0,SP,48,2012,8,August,31,Friday,3,4,WorkDay,Summer,Very Old
7698,PhD,Married,51650.0,0,1,152.0,3.0,22.0,2.0,5.0,7.0,1,4,1,4,5,0,0,0,0,0,0,0,IND,48,2014,5,May,11,Sunday,2,6,WeekEnd,Spring,Very Old
4174,Master,Together,55249.0,0,1,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,0,SP,68,2014,4,April,17,Thursday,2,3,WorkDay,Spring,Very Old
3182,PhD,Single,46854.0,1,1,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,1,0,0,0,0,1,0,IND,51,2014,3,March,31,Monday,1,0,WorkDay,Spring,Very Old
193,Basic,Married,14421.0,0,0,0.0,0.0,2.0,3.0,3.0,8.0,1,1,0,2,5,1,0,0,0,0,0,0,SP,28,2014,2,February,17,Monday,1,0,WorkDay,Winter,Very Old
5229,PhD,Together,54132.0,0,1,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,0,GER,55,2014,2,February,16,Sunday,1,6,WeekEnd,Winter,Very Old
5555,Graduation,Divorced,153924.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,SP,49,2014,2,February,7,Friday,1,4,WorkDay,Winter,Very Old
7732,Graduation,Married,64813.0,1,0,293.0,0.0,124.0,179.0,97.0,52.0,1,7,2,10,5,0,0,0,0,0,0,0,SP,46,2014,1,January,2,Thursday,1,3,WorkDay,Winter,Very Old
310,Master,Married,61872.0,0,1,330.0,5.0,159.0,36.0,27.0,16.0,4,4,4,9,4,0,0,0,0,0,0,0,CA,54,2013,12,December,13,Friday,4,4,WorkDay,Winter,Very Old
6261,Graduation,Married,58025.0,0,1,270.0,31.0,88.0,11.0,48.0,22.0,3,3,2,10,4,0,0,0,0,0,0,0,IND,45,2013,11,November,26,Tuesday,4,1,WorkDay,Fall,Very Old
6274,Master,Married,83790.0,0,0,1076.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,0,1,1,0,0,0,0,SA,76,2013,11,November,15,Friday,4,4,WorkDay,Fall,Very Old
1655,Graduation,Together,34350.0,1,0,16.0,3.0,15.0,2.0,1.0,11.0,1,1,0,3,7,0,0,0,0,0,0,0,AUS,45,2013,10,October,19,Saturday,4,5,WeekEnd,Fall,Very Old
2740,PhD,Widow,33438.0,1,1,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,0,0,0,0,0,SP,66,2013,9,September,22,Sunday,3,6,WeekEnd,Fall,Very Old
4328,2n Cycle,Married,21955.0,1,0,5.0,1.0,7.0,17.0,14.0,11.0,2,2,1,3,6,0,0,0,0,0,0,0,SP,38,2013,9,September,7,Saturday,3,5,WeekEnd,Fall,Very Old
17,PhD,Married,60491.0,0,1,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,0,SP,53,2013,9,September,6,Friday,3,4,WorkDay,Fall,Very Old
9153,PhD,Married,59304.0,0,1,418.0,61.0,428.0,80.0,51.0,10.0,3,7,8,10,5,0,0,0,0,0,0,0,SP,60,2013,7,July,29,Monday,3,0,WorkDay,Summer,Very Old
520,Graduation,Married,34421.0,1,0,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,0,0,0,0,0,0,SP,50,2013,7,July,1,Monday,3,0,WorkDay,Summer,Very Old
8372,Graduation,Married,34421.0,1,0,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,0,0,0,0,0,0,SA,50,2013,7,July,1,Monday,3,0,WorkDay,Summer,Very Old
73,PhD,Single,51411.0,1,2,14.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,IND,71,2013,5,May,26,Sunday,2,6,WeekEnd,Spring,Very Old
2002,Graduation,Divorced,71964.0,0,0,587.0,51.0,932.0,180.0,34.0,86.0,1,5,6,5,3,0,0,0,0,0,0,0,SP,66,2013,5,May,20,Monday,2,0,WorkDay,Spring,Very Old
6059,PhD,Together,64504.0,1,2,986.0,36.0,168.0,16.0,0.0,108.0,7,11,3,4,7,0,0,0,0,0,1,0,SP,71,2013,3,March,4,Monday,1,0,WorkDay,Spring,Very Old
11166,Graduation,Married,49678.0,0,1,229.0,5.0,56.0,3.0,2.0,20.0,2,6,2,4,7,0,0,0,0,0,0,0,SP,63,2013,2,February,2,Saturday,1,5,WeekEnd,Winter,Very Old
6257,Master,Single,60482.0,0,1,255.0,43.0,134.0,37.0,14.0,24.0,1,7,2,7,7,0,0,0,0,0,0,0,SA,48,2013,1,January,23,Wednesday,1,2,WorkDay,Winter,Very Old
9224,PhD,Single,55260.0,0,1,825.0,8.0,53.0,11.0,0.0,242.0,2,8,10,5,6,0,0,0,0,0,0,0,SA,52,2012,12,December,12,Wednesday,4,2,WorkDay,Winter,Very Old
8732,Master,Widow,67369.0,0,1,1298.0,0.0,70.0,37.0,14.0,42.0,4,7,4,10,4,0,1,1,0,0,1,0,SP,55,2012,11,November,17,Saturday,4,5,WeekEnd,Fall,Very Old
955,Master,Together,47175.0,1,1,167.0,2.0,44.0,6.0,2.0,19.0,7,4,2,4,8,1,0,0,0,0,1,0,SA,62,2012,10,October,28,Sunday,4,6,WeekEnd,Fall,Very Old
4910,Graduation,Divorced,68743.0,0,0,1132.0,134.0,384.0,175.0,134.0,115.0,1,11,5,13,7,0,0,0,0,0,0,0,US,57,2012,8,August,30,Thursday,3,3,WorkDay,Summer,Very Old
564,PhD,Together,56937.0,1,0,746.0,8.0,125.0,11.0,8.0,8.0,7,8,6,9,6,0,1,0,0,0,1,0,SP,43,2012,8,August,4,Saturday,3,5,WeekEnd,Summer,Very Old
8931,Graduation,Together,83033.0,1,0,812.0,99.0,431.0,237.0,149.0,33.0,1,11,4,10,5,0,0,0,1,0,0,0,SA,38,2014,5,May,18,Sunday,2,6,WeekEnd,Spring,Very Old
1998,Graduation,Single,37697.0,1,0,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,0,0,0,0,0,0,IND,48,2014,2,February,7,Friday,1,4,WorkDay,Winter,Very Old
1250,Graduation,Single,37697.0,1,0,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,0,0,0,0,0,0,SP,48,2014,2,February,7,Friday,1,4,WorkDay,Winter,Very Old
8397,Graduation,Married,44689.0,1,1,18.0,0.0,5.0,0.0,0.0,11.0,2,1,1,2,7,1,0,0,0,0,0,0,SP,73,2014,1,January,10,Friday,1,4,WorkDay,Winter,Very Old
9672,2n Cycle,Married,23162.0,1,1,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,0,0,0,0,0,0,0,CA,54,2013,12,December,21,Saturday,4,5,WeekEnd,Winter,Very Old
2125,Graduation,Divorced,63033.0,0,0,194.0,61.0,480.0,225.0,112.0,30.0,1,3,4,8,2,0,0,0,0,0,0,0,US,65,2013,11,November,15,Friday,4,4,WorkDay,Fall,Very Old
5975,PhD,Single,40304.0,1,0,37.0,0.0,17.0,0.0,0.0,3.0,1,2,0,3,7,0,0,0,0,0,0,0,CA,57,2013,9,September,30,Monday,3,0,WorkDay,Fall,Very Old
983,Graduation,Married,40059.0,1,0,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,1,0,0,0,0,0,0,US,40,2013,9,September,28,Saturday,3,5,WeekEnd,Fall,Very Old
9938,Graduation,Married,80067.0,0,0,519.0,17.0,813.0,27.0,173.0,51.0,1,4,6,6,2,0,0,1,0,0,0,0,IND,70,2013,9,September,19,Thursday,3,3,WorkDay,Fall,Very Old
4385,PhD,Single,36038.0,1,0,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,0,SP,43,2013,5,May,31,Friday,2,4,WorkDay,Spring,Very Old
1612,PhD,Single,,1,0,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,0,AUS,43,2013,5,May,31,Friday,2,4,WorkDay,Spring,Very Old
803,Graduation,Together,40521.0,1,1,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,0,SP,56,2013,4,April,5,Friday,2,4,WorkDay,Spring,Very Old
10675,PhD,Married,66334.0,0,1,909.0,11.0,218.0,0.0,0.0,23.0,2,9,3,5,5,0,0,0,0,0,1,0,SP,68,2013,4,April,3,Wednesday,2,2,WorkDay,Spring,Very Old
7004,Graduation,Single,11012.0,1,0,24.0,3.0,26.0,7.0,1.0,23.0,3,3,1,2,9,1,0,0,0,0,0,0,IND,40,2013,3,March,16,Saturday,1,5,WeekEnd,Spring,Very Old
4432,Graduation,Divorced,31615.0,1,0,2.0,3.0,20.0,6.0,11.0,9.0,2,2,0,3,7,0,0,0,0,0,0,0,SP,48,2013,3,March,16,Saturday,1,5,WeekEnd,Spring,Very Old
5079,Graduation,Married,,1,1,71.0,1.0,16.0,0.0,0.0,9.0,4,2,1,3,8,0,0,0,0,0,0,0,AUS,53,2013,3,March,3,Sunday,1,6,WeekEnd,Spring,Very Old
4475,PhD,Married,69098.0,0,0,1315.0,22.0,780.0,145.0,0.0,178.0,1,7,8,9,5,0,0,0,0,0,0,0,SP,75,2013,2,February,16,Saturday,1,5,WeekEnd,Winter,Very Old
10868,Graduation,Widow,70792.0,0,0,344.0,45.0,654.0,104.0,11.0,114.0,2,3,4,10,3,0,0,0,0,0,0,0,SP,73,2013,2,February,6,Wednesday,1,2,WorkDay,Winter,Very Old
6742,Graduation,Married,17688.0,1,0,2.0,2.0,1.0,3.0,1.0,2.0,1,1,0,2,8,0,0,0,0,0,0,1,SP,45,2013,1,January,13,Sunday,1,6,WeekEnd,Winter,Very Old
5692,Basic,Married,25443.0,1,0,1.0,4.0,3.0,8.0,9.0,7.0,1,1,0,3,8,0,0,0,0,0,0,0,SA,35,2012,12,December,22,Saturday,4,5,WeekEnd,Winter,Very Old
339,PhD,Married,57091.0,0,1,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,0,1,0,0,0,1,0,SP,52,2012,11,November,23,Friday,4,4,WorkDay,Fall,Very Old
10398,2n Cycle,Single,24336.0,1,0,1.0,6.0,2.0,8.0,2.0,12.0,1,1,0,2,7,0,0,0,0,0,0,0,SP,43,2012,8,August,27,Monday,3,0,WorkDay,Summer,Very Old
8017,2n Cycle,Married,51111.0,1,1,22.0,0.0,19.0,6.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,0,SA,43,2014,6,June,19,Thursday,2,3,WorkDay,Summer,Very Old
3722,Graduation,Single,44503.0,1,1,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,0,0,0,0,0,0,0,SP,52,2014,4,April,16,Wednesday,2,2,WorkDay,Spring,Very Old
7326,Master,Married,56850.0,0,1,34.0,1.0,19.0,2.0,7.0,0.0,1,1,1,3,2,0,0,0,0,0,0,0,CA,53,2014,3,March,23,Sunday,1,6,WeekEnd,Spring,Very Old
2416,PhD,Single,66582.0,0,0,789.0,25.0,420.0,16.0,38.0,0.0,1,2,8,9,1,0,0,0,0,0,0,0,SP,55,2014,3,March,3,Monday,1,0,WorkDay,Spring,Very Old
1878,2n Cycle,Married,23148.0,0,0,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,0,SP,39,2014,2,February,18,Tuesday,1,1,WorkDay,Winter,Very Old
5278,Graduation,Married,82224.0,0,0,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,0,0,1,0,0,0,GER,60,2014,1,January,25,Saturday,1,5,WeekEnd,Winter,Very Old
5734,PhD,Married,61917.0,1,1,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,0,0,0,0,0,0,SP,50,2013,11,November,20,Wednesday,4,2,WorkDay,Fall,Very Old
4370,Graduation,Together,43482.0,2,1,18.0,1.0,32.0,6.0,3.0,28.0,3,2,0,4,6,0,0,0,0,0,0,0,IND,58,2013,11,November,13,Wednesday,4,2,WorkDay,Fall,Very Old
8405,Graduation,Divorced,68274.0,1,1,135.0,25.0,51.0,23.0,25.0,46.0,2,4,2,5,3,0,0,0,0,0,0,0,SA,45,2013,9,September,30,Monday,3,0,WorkDay,Fall,Very Old
7617,Graduation,Single,42373.0,1,1,67.0,5.0,61.0,3.0,8.0,19.0,5,2,1,5,5,0,0,0,0,0,0,0,SP,50,2013,8,August,15,Thursday,3,3,WorkDay,Summer,Very Old
10339,Master,Together,,0,1,161.0,0.0,22.0,0.0,0.0,24.0,2,4,1,4,6,0,0,0,0,0,0,0,AUS,70,2013,6,June,23,Sunday,2,6,WeekEnd,Summer,Very Old
6376,Graduation,Single,57537.0,1,0,191.0,56.0,139.0,51.0,8.0,100.0,4,4,3,8,4,0,0,0,0,0,0,0,AUS,45,2013,6,June,10,Monday,2,0,WorkDay,Summer,Very Old
2150,PhD,Widow,80995.0,0,1,860.0,28.0,409.0,73.0,56.0,56.0,1,8,9,4,4,0,0,0,0,0,0,0,CA,66,2013,5,May,11,Saturday,2,5,WeekEnd,Spring,Very Old
7386,Graduation,Divorced,30992.0,1,0,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,0,0,0,0,0,CA,48,2013,4,April,22,Monday,2,0,WorkDay,Spring,Very Old
3006,Graduation,Divorced,30992.0,1,0,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,0,0,0,0,0,CA,48,2013,4,April,22,Monday,2,0,WorkDay,Spring,Very Old
11088,PhD,Together,78642.0,0,1,1396.0,0.0,322.0,46.0,35.0,17.0,1,4,9,4,6,0,0,0,0,0,0,0,SP,53,2013,4,April,21,Sunday,2,6,WeekEnd,Spring,Very Old
5185,Graduation,Married,74268.0,0,0,199.0,66.0,315.0,97.0,174.0,41.0,1,4,3,5,2,0,0,0,0,0,0,0,SA,69,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Very Old
3523,Graduation,Together,75072.0,0,1,583.0,34.0,309.0,0.0,22.0,125.0,2,5,4,8,3,0,0,0,0,0,0,0,SP,62,2013,1,January,23,Wednesday,1,2,WorkDay,Winter,Very Old
55,Graduation,Together,56253.0,0,1,509.0,0.0,65.0,7.0,11.0,5.0,4,7,2,9,6,0,0,0,0,0,0,0,SP,61,2012,12,December,7,Friday,4,4,WorkDay,Winter,Very Old
3807,Graduation,Together,59925.0,0,1,473.0,21.0,176.0,19.0,21.0,56.0,3,9,2,9,6,0,0,0,0,0,0,0,SP,69,2012,11,November,30,Friday,4,4,WorkDay,Fall,Very Old
2453,Graduation,Together,62807.0,0,1,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,0,SP,64,2012,8,August,31,Friday,3,4,WorkDay,Summer,Very Old
7787,Graduation,Together,62807.0,0,1,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,0,CA,64,2012,8,August,31,Friday,3,4,WorkDay,Summer,Very Old
2230,PhD,Married,23626.0,1,0,27.0,2.0,14.0,0.0,0.0,0.0,3,3,1,3,5,0,0,0,0,0,0,0,GER,54,2014,5,May,24,Saturday,2,5,WeekEnd,Spring,Very Old
8146,Master,Together,46106.0,1,1,30.0,0.0,8.0,2.0,0.0,14.0,1,1,1,2,6,0,0,0,0,0,0,0,SA,48,2014,5,May,11,Sunday,2,6,WeekEnd,Spring,Very Old
988,Graduation,Married,81168.0,0,0,410.0,0.0,592.0,147.0,22.0,22.0,1,6,4,7,3,0,0,0,1,0,0,0,SP,59,2014,5,May,7,Wednesday,2,2,WorkDay,Spring,Very Old
4832,Graduation,Married,27244.0,1,0,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,7,0,0,0,0,0,0,0,SP,45,2014,3,March,7,Friday,1,4,WorkDay,Spring,Very Old
3152,Graduation,Together,26091.0,1,1,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,0,0,0,0,0,0,0,IND,67,2014,2,February,25,Tuesday,1,1,WorkDay,Winter,Very Old
11188,Graduation,Together,26091.0,1,1,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,0,0,0,0,0,0,0,SP,67,2014,2,February,25,Tuesday,1,1,WorkDay,Winter,Very Old
361,Master,Married,43142.0,1,1,5.0,1.0,7.0,2.0,1.0,4.0,1,1,0,2,7,0,0,0,0,0,0,0,AUS,55,2014,2,February,18,Tuesday,1,1,WorkDay,Winter,Very Old
5939,Graduation,Together,38232.0,1,1,43.0,5.0,28.0,7.0,6.0,33.0,4,3,1,3,5,0,0,0,0,0,0,0,SP,53,2014,1,January,17,Friday,1,4,WorkDay,Winter,Very Old
9349,Graduation,Married,92533.0,0,0,693.0,21.0,118.0,110.0,147.0,42.0,1,6,5,11,2,0,0,1,1,0,0,0,GER,39,2013,12,December,19,Thursday,4,3,WorkDay,Winter,Very Old
819,Graduation,Widow,63285.0,0,0,508.0,124.0,249.0,50.0,38.0,134.0,1,6,5,13,3,0,0,0,0,0,0,0,SP,79,2013,11,November,5,Tuesday,4,1,WorkDay,Fall,Very Old
10120,Graduation,Together,38946.0,0,1,116.0,6.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,0,0,0,0,0,0,US,69,2013,10,October,24,Thursday,4,3,WorkDay,Fall,Very Old
4541,Graduation,Together,38946.0,0,1,116.0,6.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,0,0,0,0,0,0,CA,69,2013,10,October,24,Thursday,4,3,WorkDay,Fall,Very Old
2456,PhD,Married,40233.0,0,1,80.0,4.0,46.0,0.0,17.0,2.0,5,2,1,5,6,0,0,0,0,0,0,0,SA,49,2013,10,October,14,Monday,4,0,WorkDay,Fall,Very Old
2516,2n Cycle,Married,46831.0,1,1,22.0,2.0,10.0,6.0,4.0,34.0,2,1,2,2,4,0,0,0,0,0,0,0,SP,55,2013,6,June,8,Saturday,2,5,WeekEnd,Summer,Very Old
11013,Graduation,Together,67605.0,0,0,336.0,28.0,282.0,184.0,54.0,54.0,1,2,8,6,1,0,0,0,0,0,0,0,SP,37,2013,3,March,31,Sunday,1,6,WeekEnd,Spring,Very Old
9988,Master,Single,70379.0,0,1,553.0,25.0,142.0,65.0,67.0,8.0,3,6,3,13,4,0,0,0,0,0,0,0,CA,48,2013,3,March,3,Sunday,1,6,WeekEnd,Spring,Very Old
1627,2n Cycle,Divorced,77297.0,0,0,408.0,61.0,109.0,48.0,122.0,41.0,1,5,7,9,4,0,0,0,1,0,0,0,SP,67,2013,1,January,26,Saturday,1,5,WeekEnd,Winter,Very Old
1490,Graduation,Married,55759.0,0,1,675.0,0.0,85.0,10.0,7.0,77.0,5,10,3,8,8,0,0,0,0,0,0,0,CA,62,2012,11,November,28,Wednesday,4,2,WorkDay,Fall,Very Old
6710,Master,Single,58217.0,2,1,68.0,1.0,13.0,3.0,5.0,13.0,1,2,0,4,6,0,0,0,0,0,0,0,SP,73,2012,11,November,17,Saturday,4,5,WeekEnd,Fall,Very Old
7375,Graduation,Together,51369.0,0,1,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,0,0,0,0,0,0,SA,48,2012,10,October,25,Thursday,4,3,WorkDay,Fall,Very Old
10144,Graduation,Together,51369.0,0,1,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,0,0,0,0,0,0,SA,48,2012,10,October,25,Thursday,4,3,WorkDay,Fall,Very Old
3138,Graduation,Single,91249.0,0,0,1324.0,27.0,119.0,71.0,108.0,27.0,0,7,9,6,4,0,1,1,1,1,1,0,SP,68,2012,10,October,20,Saturday,4,5,WeekEnd,Fall,Very Old
1440,2n Cycle,Together,52513.0,0,0,367.0,17.0,241.0,104.0,188.0,232.0,2,9,5,9,7,0,0,0,0,0,0,0,SP,46,2012,9,September,4,Tuesday,3,1,WorkDay,Fall,Very Old
4200,Master,Married,44159.0,1,0,167.0,2.0,62.0,24.0,13.0,7.0,4,4,1,6,5,0,0,0,0,0,0,0,SA,54,2014,6,June,17,Tuesday,2,1,WorkDay,Summer,Very Old
4998,Graduation,Together,76081.0,0,0,292.0,30.0,415.0,63.0,33.0,200.0,1,4,5,4,2,0,0,0,1,0,0,0,SP,62,2014,5,May,23,Friday,2,4,WorkDay,Spring,Very Old
7321,Graduation,Together,76081.0,0,0,292.0,30.0,415.0,63.0,33.0,200.0,1,4,5,4,2,0,0,0,1,0,0,0,IND,62,2014,5,May,23,Friday,2,4,WorkDay,Spring,Very Old
8663,Graduation,Divorced,39996.0,1,1,11.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,6,0,0,0,0,0,0,0,AUS,50,2014,5,May,22,Thursday,2,3,WorkDay,Spring,Very Old
1958,PhD,Together,55012.0,0,1,582.0,0.0,65.0,0.0,0.0,13.0,6,8,2,9,5,0,0,0,0,0,0,0,SP,51,2014,3,March,21,Friday,1,4,WorkDay,Spring,Very Old
6963,Graduation,Single,77457.0,0,0,675.0,11.0,400.0,15.0,45.0,11.0,1,2,5,10,1,0,0,1,0,0,0,0,SA,77,2014,3,March,5,Wednesday,1,2,WorkDay,Spring,Very Old
1065,Graduation,Single,80695.0,0,0,557.0,129.0,984.0,193.0,37.0,18.0,1,5,8,5,2,0,0,0,0,0,0,0,US,61,2013,12,December,29,Sunday,4,6,WeekEnd,Winter,Very Old
2712,Graduation,Married,71866.0,0,1,184.0,178.0,178.0,103.0,39.0,33.0,1,6,3,10,3,0,0,0,0,0,0,0,AUS,68,2013,12,December,25,Wednesday,4,2,WorkDay,Winter,Very Old
6049,Master,Together,73450.0,0,0,1142.0,51.0,415.0,90.0,69.0,37.0,1,7,8,11,3,1,0,0,1,0,0,0,SP,42,2013,12,December,5,Thursday,4,3,WorkDay,Winter,Very Old
6605,PhD,Divorced,55614.0,0,0,504.0,13.0,131.0,8.0,0.0,26.0,1,9,4,6,7,0,1,0,0,0,0,0,SP,80,2013,11,November,27,Wednesday,4,2,WorkDay,Fall,Very Old
11181,PhD,Married,156924.0,0,0,2.0,1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,CA,75,2013,8,August,29,Thursday,3,3,WorkDay,Summer,Very Old
5234,2n Cycle,Together,30753.0,1,1,12.0,5.0,25.0,0.0,9.0,30.0,2,1,1,3,5,0,0,0,0,0,0,0,CA,57,2013,7,July,11,Thursday,3,3,WorkDay,Summer,Very Old
5253,Master,Together,54603.0,1,1,145.0,13.0,46.0,17.0,2.0,4.0,6,4,2,4,7,0,0,0,0,0,0,0,SP,68,2013,7,July,9,Tuesday,3,1,WorkDay,Summer,Very Old
11148,Graduation,Together,22280.0,1,0,2.0,1.0,4.0,3.0,1.0,2.0,1,1,0,2,8,0,0,0,0,0,0,0,SP,49,2013,5,May,19,Sunday,2,6,WeekEnd,Spring,Very Old
